symbol,logFC,padj
CTD-2589M5.5,-0.36046538,0.18898829942849524
PLGRKT,-0.20559998,0.18898829942849524
MPND,-0.19824477,0.18898829942849524
OXCT2P1,-0.5138374,0.18898829942849524
WDR82P1,-0.41092455,0.18898829942849524
ZSCAN29,-0.11060539,0.18898829942849524
TSTD1,-1.3386413,0.18898829942849524
EYA4,-0.73946303,0.18898829942849524
TRIP12,-0.13062178,0.18898829942849524
POU6F1,-0.28098843,0.18898829942849524
RP11-429D19.1,-0.55857074,0.18898829942849524
TTN-AS1,-0.3886058,0.18898829942849524
PTPN2P1,-0.422803,0.18898829942849524
AC009413.2,-0.8554749,0.18898829942849524
GCNT7,-0.70324546,0.18898829942849524
SNORD73,-1.6694077,0.18898829942849524
AC007319.1,-0.54325026,0.18898829942849524
ATPAF2,-0.11346763,0.18898829942849524
THSD7A,1.4667482,0.18898829942849524
CCDC117,-0.2321222,0.18898829942849524
AC020983.5,-0.92143273,0.18898829942849524
RP4-761J14.8,-0.46145356,0.18898829942849524
SPAG6,-0.4522281,0.18898829942849524
RAPGEFL1,-0.19802059,0.18898829942849524
RP1-163G9.1,-1.5866553,0.18898829942849524
AC020910.2,0.3475891,0.18898829942849524
RP3-378P9.2,-0.321017,0.18898829942849524
RP11-333A23.4,-0.845242,0.18898829942849524
NAA25,-0.33383012,0.18898829942849524
MTRR,-0.11295986,0.18898829942849524
RP11-202G11.2,-0.6428155,0.18898829942849524
RHOG,-0.10003216,0.18898829942849524
MID1IP1,-0.221278,0.18898829942849524
SCARB2,0.20493181,0.18898829942849524
RNA5SP122,1.3471292,0.18898829942849524
C11orf96,1.0004689,0.18898829942849524
RP11-577H5.1,-0.5127661,0.18898829942849524
RP11-643G16.4,-0.59919214,0.18898829942849524
MYO1B,-0.36607492,0.18898829942849524
VAC14,-0.030411704,0.18898829942849524
PHF16,-0.30144688,0.18898829942849524
RPL39P3,-0.44178596,0.18898829942849524
AC021188.4,-1.7304336,0.18898829942849524
NNAT,-1.568895,0.18898829942849524
TRIAP1,-0.1267468,0.18898829942849524
SRGAP2-IT1,-0.50928265,0.18898829942849524
ATP1A1OS,-0.34315202,0.18898829942849524
NR3C1,-0.26630408,0.18898829942849524
SMPDL3B,-0.99838364,0.18898829942849524
STAT4,0.67467517,0.18898829942849524
RP5-882O7.1,-0.8320214,0.18898829942849524
DKK4,-0.45362958,0.18898829942849524
SYCE2,-0.26445022,0.18898829942849524
C9orf89,-0.2300891,0.18898829942849524
SPICE1,-0.15414493,0.18898829942849524
LSG1,-0.1514892,0.18898829942849524
PTBP3,-0.20364255,0.18898829942849524
MN1,-0.7307042,0.18898829942849524
TMEM101,-0.22651722,0.18898829942849524
AC018737.4,-1.1977961,0.18898829942849524
NPPA-AS1,0.026140062,0.18898829942849524
MYBL1,-0.42692602,0.18898829942849524
FSD1L,-0.25328657,0.18898829942849524
JUN,0.066989645,0.18898829942849524
AURKAPS1,-1.052887,0.18898829942849524
MAP2K4P1,-0.2524036,0.18898829942849524
SLC16A10,-0.45342705,0.18898829942849524
SDCCAG3P1,-0.38586023,0.18898829942849524
SRGAP2B,-0.19416702,0.18898829942849524
RP11-93K22.10,-2.0796745,0.18898829942849524
RP11-82H13.2,-0.12746128,0.18898829942849524
RP11-762H8.2,-0.2631531,0.18898829942849524
RRAGA,-0.105115354,0.18898829942849524
PVT1,-0.26241198,0.18898829942849524
RUFY3,-0.15101188,0.18898829942849524
ACTG1P1,-0.76062065,0.18898829942849524
HNRNPA1P8,-0.8637596,0.18898829942849524
ATP5L2,-0.15299106,0.18898829942849524
PAQR6,-0.18812497,0.18898829942849524
HPR,-1.9022934,0.18898829942849524
KCNQ1OT1,-0.29437616,0.18898829942849524
GNG5P2,-0.22272485,0.18898829942849524
AC018890.6,-0.54340905,0.18898829942849524
AC110926.4,-0.15761262,0.18898829942849524
RP11-758N13.3,-1.5666625,0.18898829942849524
NFXL1,-0.15772134,0.18898829942849524
GNG13,-0.7144888,0.18898829942849524
DUSP1,-0.68511665,0.18898829942849524
CCT7P2,-1.7818692,0.18898829942849524
NCAM2,-0.53360546,0.18898829942849524
RP11-274E7.2,-0.32217014,0.18898829942849524
RP13-238N7.2,-0.6521762,0.18898829942849524
AC046143.7,-0.47018912,0.18898829942849524
RP11-175M2.2,-0.5567449,0.18898829942849524
H2BFXP,-0.5438487,0.18898829942849524
KLF7,-0.30287156,0.18898829942849524
RP11-159J3.1,-0.55951566,0.18898829942849524
RP1-225E12.2,-1.9370347,0.19746026307053244
RP11-313I2.11,-0.8542114,0.19746026307053244
CTD-2373J6.1,1.5705183,0.19746026307053244
RP11-319E12.2,-1.3252093,0.19746026307053244
RPSAP55,-1.9806013,0.19746026307053244
IL4,0.8214594,0.19746026307053244
RP11-335O4.3,1.1910654,0.19746026307053244
AC002314.2,2.1039639,0.19746026307053244
RP11-734C14.1,1.7762883,0.19746026307053244
NBPF6,1.9556692,0.19746026307053244
RP11-302K17.3,0.851935,0.19746026307053244
ZCCHC16,-1.7064744,0.19746026307053244
HMGN1P17,1.860399,0.19746026307053244
RP11-452G18.1,-1.9643631,0.19746026307053244
IRX3,-1.1789794,0.19746026307053244
RP11-437J19.1,-0.80462456,0.19746026307053244
RP11-51B10.2,1.0176777,0.19746026307053244
RP11-65N13.6,-1.2303773,0.19746026307053244
AC002543.2,-2.0930092,0.19746026307053244
RP11-431M7.3,-1.195641,0.19746026307053244
AC107021.1,0.74110323,0.2020858451871649
AL022344.6,-0.1881673,0.2020858451871649
KCTD18,0.20720723,0.2020858451871649
RP11-554A11.6,0.18467234,0.2020858451871649
DBC1,2.2862632,0.2020858451871649
FAM176B,0.16163403,0.2020858451871649
FAM66A,0.67166466,0.2020858451871649
FAM104B,-0.13089673,0.2020858451871649
RP11-367E12.4,0.22564152,0.2020858451871649
CCDC73,-0.69721055,0.2020858451871649
SUN3,0.5593868,0.2020858451871649
RP11-319J24.3,0.8194672,0.2020858451871649
KRTAP4-9,1.3464426,0.2020858451871649
SMG7-AS1,0.28854993,0.2020858451871649
AC003092.2,1.2952201,0.2020858451871649
LINC00472,0.7987695,0.2020858451871649
AC092295.7,0.22837421,0.2020858451871649
AP001471.1,0.54317003,0.2020858451871649
TNKS,-0.075053945,0.2020858451871649
COL17A1,-0.58159196,0.2020858451871649
LDHBP1,-0.45261577,0.2020858451871649
RP11-66A2.2,-0.63240165,0.2020858451871649
RP11-562F9.1,-0.38987416,0.2020858451871649
MLXIP,-0.119634375,0.2020858451871649
RP11-324J13.1,-1.9871244,0.2020858451871649
CTD-2134A5.4,-0.9176049,0.2020858451871649
PTTG4P,-0.33630693,0.2020858451871649
RP11-354A14.1,1.6750311,0.2020858451871649
HIST1H3B,-0.9831076,0.2020858451871649
COMTD1,-0.17039713,0.2020858451871649
RP11-211G3.2,-0.4137249,0.2020858451871649
AC006369.2,-1.1374885,0.2020858451871649
RP11-391J2.3,-2.499783,0.2020858451871649
CLK2,-0.14850399,0.2020858451871649
CRLF3,-0.17185609,0.2020858451871649
PSMB10,0.33310145,0.2020858451871649
HFE,0.21908958,0.2020858451871649
ASTN1,2.6552742,0.2020858451871649
RP11-451M19.3,1.1237686,0.2020858451871649
GPR158,1.4210175,0.2020858451871649
KB-1125A3.10,0.6784096,0.2020858451871649
RP11-755B10.2,1.0488206,0.2020858451871649
GMNC,1.869134,0.2020858451871649
AKR1C1,1.4924635,0.2020858451871649
SLC31A1P1,0.46849105,0.2020858451871649
PDPN,0.98078233,0.2020858451871649
NHLRC4,0.28553694,0.2020858451871649
FHDC1,0.7860508,0.2020858451871649
CTSW,0.4762691,0.2020858451871649
TXNDC11,0.07950849,0.2020858451871649
DNAAF1,0.36386892,0.2020858451871649
RP11-96L7.2,2.9825647,0.2020858451871649
MCC,0.3823306,0.2020858451871649
AP001055.6,0.6916509,0.2020858451871649
AC105020.1,0.25850147,0.2020858451871649
RP11-363J20.2,0.6765936,0.2020858451871649
CDC42-IT1,0.6754726,0.2020858451871649
FIGF,1.4233966,0.2020858451871649
XCL2,2.7597034,0.2020858451871649
FAM212B,0.7824023,0.2020858451871649
AL662800.1,0.42771775,0.2020858451871649
ATP1B1,0.33877337,0.2020858451871649
PEAR1,-0.6149306,0.2020858451871649
UBL4B,2.3481438,0.2020858451871649
NR1H2,0.16502284,0.2020858451871649
RP11-196G18.21,1.2090275,0.2020858451871649
CADM3,3.994112,0.2020858451871649
DUSP15,0.93957895,0.2020858451871649
RP11-18F14.2,0.47085536,0.2020858451871649
RNU1-10P,1.6788447,0.2020858451871649
NEB,-0.26721174,0.2020858451871649
AC008103.5,-0.6819667,0.2020858451871649
RP1-149A16.15,-2.4968727,0.2020858451871649
GEMIN8P4,-0.55077446,0.2020858451871649
GTPBP10,-0.14973636,0.2020858451871649
RAMP2-AS1,-0.3158917,0.2020858451871649
RP5-981O7.2,-0.3458364,0.2020858451871649
MIR186,-0.16678369,0.2020858451871649
RP11-2J18.1,-0.53453916,0.2020858451871649
CNKSR1,-0.21522532,0.2020858451871649
LDHAP5,-0.34802097,0.2020858451871649
AC002310.12,-0.22753675,0.2020858451871649
IRF6,-0.3175861,0.2020858451871649
AC007401.1,-0.8006152,0.2020858451871649
RP11-392E22.5,-2.2191951,0.2020858451871649
PKDCC,-0.75996935,0.2020858451871649
RSL24D1P3,-1.1498536,0.2020858451871649
RP4-800J21.3,-0.93365884,0.2020858451871649
CTD-2173L22.4,0.20892192,0.2020858451871649
TOX2,-0.4623283,0.2020858451871649
MICAL2,-0.49310127,0.2020858451871649
MIR573,-0.5858876,0.2020858451871649
THUMPD1P1,-0.59123003,0.2020858451871649
EXOC5P1,-0.19208011,0.2020858451871649
IRS2,0.470592,0.2020858451871649
RP11-29G8.3,-0.21693845,0.2020858451871649
FBXO15,1.792206,0.2020858451871649
RP11-388G3.1,-0.27838817,0.2020858451871649
STRADBP1,0.22283286,0.2020858451871649
AC004549.6,1.1865445,0.2020858451871649
FER1L4,0.5059088,0.2020858451871649
NLGN4Y,0.9384251,0.2020858451871649
C14orf45,0.27347627,0.2020858451871649
STX1A,-0.34960842,0.2020858451871649
RP11-384K6.1,1.2096919,0.2020858451871649
RP11-406H23.3,-0.5087841,0.2020858451871649
RP11-252A24.2,-0.23587966,0.2020858451871649
TRAPPC12,-0.09314559,0.2020858451871649
ICAM2,-0.19107114,0.2020858451871649
ZBTB12B,-0.43051344,0.2020858451871649
INE1,-0.14355929,0.2020858451871649
USP36,-0.2134535,0.2020858451871649
RP11-129H15.3,-2.4033952,0.2020858451871649
AC016722.2,-0.5722739,0.2020858451871649
MCCC2,-0.1943534,0.2020858451871649
OR7E12P,-1.4757744,0.2020858451871649
SYCP2,-0.6031016,0.2020858451871649
CTB-89H12.4,-0.15576848,0.2020858451871649
TUFM,-0.21423103,0.2020858451871649
AC105402.3,-0.42853802,0.2020858451871649
SAFB2,-0.08126625,0.2020858451871649
AC011893.3,-2.6239288,0.2020858451871649
CXCL3,-0.7011074,0.2020858451871649
RP11-557H15.3,-0.9372391,0.2020858451871649
RP11-415J8.3,-0.26860535,0.2020858451871649
FLVCR1,-0.181597,0.2020858451871649
UTP23,-0.06949163,0.2020858451871649
GPR180,-0.11457108,0.2020858451871649
NF1,-0.118299566,0.2020858451871649
CDC42,-0.14932862,0.2020858451871649
RP11-264B17.2,-0.2553853,0.2020858451871649
RP11-168P8.2,-3.5868487,0.2020858451871649
ETFDH,0.25360557,0.2020858451871649
LRRC49,-0.33576363,0.2020858451871649
RP1-256G22.1,-0.9703804,0.2020858451871649
KB-1589B1.1,-0.8734129,0.2020858451871649
RP11-350J20.4,-0.7830435,0.2020858451871649
SH3BP5L,-0.37083933,0.2020858451871649
PGGT1B,-0.1510891,0.2020858451871649
RPP14,-0.21798849,0.2020858451871649
FIZ1,-0.15139736,0.2020858451871649
RP11-382A20.2,-0.46192515,0.2020858451871649
C10orf114,-0.48677444,0.2020858451871649
RP11-578O24.2,-0.5609195,0.2020858451871649
CTD-3083F21.5,-0.32095972,0.2020858451871649
SKIDA1,-0.42717367,0.2020858451871649
ALS2,-0.10435609,0.2020858451871649
HTT,-0.17419901,0.2020858451871649
RP1-166H4.2,-0.3391112,0.2020858451871649
MED17,-0.22339256,0.2020858451871649
FAM109B,-0.39158595,0.2020858451871649
RP3-508I15.14,-1.0023512,0.2020858451871649
UROD,-0.14583072,0.2020858451871649
LA16c-306A4.2,-0.28080118,0.2020858451871649
RP11-513D5.5,-0.67343026,0.2020858451871649
PGAP1,-0.21031669,0.2020858451871649
CASP4,-0.33437315,0.2020858451871649
RP1-12G14.6,-0.5309558,0.2020858451871649
SCN1A,3.769696,0.2020858451871649
CNTN5,3.4798985,0.2020858451871649
NCF1B,1.0222819,0.2020858451871649
THUMPD2,-0.14627762,0.2020858451871649
RP4-593C16.3,-0.5373644,0.2020858451871649
AC092619.1,0.86487114,0.2020858451871649
ZNF438,0.21921362,0.2020858451871649
ZNF619,-0.14278188,0.2020858451871649
RP11-449I17.4,-0.31361073,0.2020858451871649
AC013470.6,-0.2033887,0.2020858451871649
E4F1,-0.11548335,0.2020858451871649
VEZF1P1,-0.2349913,0.2020858451871649
UBR5,-0.15162821,0.2020858451871649
RP11-295M3.2,-0.89576143,0.2020858451871649
RP11-475N22.4,-0.59345067,0.2020858451871649
TFRC,-0.30541167,0.2020858451871649
C1QL1,-0.9304294,0.2020858451871649
AC008686.1,-0.3740708,0.2020858451871649
RP11-798M19.3,-0.90041256,0.2020858451871649
MDM1,-0.20449272,0.2020858451871649
RP11-666A20.4,-0.40631637,0.2020858451871649
DIP2C,-0.18100876,0.2020858451871649
DDX26B,-0.2763927,0.2020858451871649
RP1-290I10.7,-0.4412145,0.2020858451871649
SIRT1,-0.16624184,0.2020858451871649
RP11-867G23.13,-0.90728015,0.2020858451871649
RWDD2B,-0.17180747,0.2020858451871649
SERTAD1,-0.16958429,0.2020858451871649
NFKBID,-0.27225748,0.2020858451871649
EVI2B,-0.3326064,0.2020858451871649
AC025287.1,1.7245743,0.2020858451871649
CTB-31C7.1,-0.4065543,0.2020858451871649
RP1-265C24.5,-0.42981383,0.2020858451871649
SNAP47,-0.1825247,0.2020858451871649
RP11-358M11.2,-0.32425797,0.2020858451871649
GGTLC1,-1.0516797,0.2020858451871649
RP11-280O24.3,-1.9024708,0.2020858451871649
FERMT3,-0.33465075,0.2020858451871649
RP11-319G5.1,-0.4772734,0.2020858451871649
CLINT1,-0.06986902,0.2020858451871649
WNT7B,-1.2347288,0.2020858451871649
ZNF71,-0.1661537,0.2020858451871649
MACROD2,2.9728093,0.2020858451871649
GCK,-0.0035384104,0.2020858451871649
CDRT15,-0.5598173,0.2020858451871649
ATOH8,-0.49200422,0.2020858451871649
CAPN10,-0.10533274,0.2020858451871649
RP11-158M2.2,-1.5237468,0.2020858451871649
EEF1A1P6,-0.41438386,0.2020858451871649
HDGFP1,-0.3476221,0.2020858451871649
RP11-757C15.2,0.5971593,0.2020858451871649
RP4-633O19__A.1,0.5024509,0.2020858451871649
RP4-798A17.5,4.607197,0.2020858451871649
CTC-281B15.1,0.31845966,0.2020858451871649
TMEM191C,0.32641047,0.2020858451871649
WDFY3,0.10578852,0.2020858451871649
RPL29P24,0.5563089,0.2020858451871649
RP11-446H18.1,0.5486715,0.2020858451871649
RSPH9,0.6151309,0.2020858451871649
RP11-400N13.2,2.4943547,0.2020858451871649
FUNDC2P2,0.24850087,0.2020858451871649
RP11-631F7.1,1.0540761,0.2020858451871649
RP4-630A11.3,0.822755,0.2020858451871649
IFNW1,1.9851837,0.2020858451871649
FRMPD1,0.34377724,0.2020858451871649
AP000997.1,0.83484083,0.2020858451871649
AC104395.2,0.64762086,0.2020858451871649
RP11-475I24.4,0.6545314,0.2020858451871649
TSSK3,0.99603987,0.2020858451871649
CCDC160,1.2388735,0.2020858451871649
RP11-33A14.1,1.9290786,0.2020858451871649
SLC16A14,0.6812483,0.2020858451871649
NPRL2,0.12486613,0.2020858451871649
UBOX5,0.118019335,0.2020858451871649
LPAR5,1.2238162,0.2020858451871649
ODZ1,5.561498,0.2020858451871649
AF207550.1,0.38541865,0.2020858451871649
AC074093.1,1.0373553,0.2020858451871649
RP3-341D10.1,0.58874905,0.2020858451871649
NXPE4,1.0978694,0.2020858451871649
RP11-295G24.4,1.5438251,0.2020858451871649
UQCRBP1,0.42067125,0.2020858451871649
NFAM1,0.81442326,0.2020858451871649
RP11-334A14.8,1.3606737,0.2020858451871649
RP3-323P24.3,0.5332315,0.2020858451871649
KCNC3,1.6772261,0.2020858451871649
ADRA1B,0.9313773,0.2020858451871649
ORC3,0.10072405,0.2020858451871649
EID2,0.1590049,0.2020858451871649
GTF2H4,0.2927388,0.2020858451871649
HPS1,0.20712808,0.2020858451871649
MORN3,0.698794,0.2020858451871649
SBF2-AS1,0.999661,0.2020858451871649
SSTR2,0.34462667,0.2020858451871649
SNX31,1.6631166,0.2020858451871649
METTL25,0.13587509,0.2020858451871649
PML,0.29689422,0.2020858451871649
HERC2P2,0.28049353,0.2020858451871649
DISP2,0.6908013,0.2020858451871649
NEXN,0.20230742,0.2020858451871649
SERF2,0.1524471,0.2020858451871649
ZNF549,0.22533108,0.2020858451871649
AP001065.15,1.8001649,0.2020858451871649
GPRC5B,0.5292313,0.2020858451871649
OSBP2,0.58114547,0.2020858451871649
FOXL2,2.2713356,0.2020858451871649
AC007966.1,2.0230205,0.2020858451871649
CDHR1,1.4096452,0.2020858451871649
PAICSP1,0.30344266,0.2020858451871649
TESC,1.0921307,0.2020858451871649
A2M,1.7292709,0.2020858451871649
HSD17B1P1,0.41598913,0.2020858451871649
LYNX1,1.3104743,0.2020858451871649
NHLRC3,0.3403416,0.2020858451871649
CTGLF8P,2.1671298,0.2020858451871649
MRO,0.22280988,0.2020858451871649
NEU4,2.8905709,0.2020858451871649
RP11-382B18.2,0.21874382,0.2020858451871649
AC018735.1,-1.7823192,0.2109119086784885
SLC30A3,-0.97070557,0.2109119086784885
NR1I2,1.1097889,0.2109119086784885
MIR143,-0.76199454,0.2109119086784885
WNT8B,0.80787176,0.2109119086784885
RP11-142A12.1,1.0399481,0.2109119086784885
ITGB6,0.86647993,0.2109119086784885
RP1-122O8.7,0.43168038,0.2109119086784885
AC009784.3,1.3551519,0.2109119086784885
RP11-632K20.6,0.795859,0.2109119086784885
TEX15,0.88530093,0.2109119086784885
AC097359.2,1.1964791,0.2109119086784885
RP11-213G21.1,1.1540544,0.2109119086784885
CCDC64,0.67395014,0.2109119086784885
RP11-302K17.4,1.3536451,0.2109119086784885
RP11-417O11.5,-1.139664,0.2109119086784885
RP5-905G11.3,0.87695867,0.2109119086784885
RP11-111A21.1,-1.1370102,0.2109119086784885
RP5-943J3.1,-1.0961918,0.2109119086784885
P4HA2-AS1,1.8306903,0.2109119086784885
KCNB2,6.2484016,0.2109119086784885
AC106869.2,3.6129863,0.2109119086784885
RP11-213G2.2,0.6832151,0.2109119086784885
LINC00417,-1.1351221,0.2109119086784885
RP11-301G21.1,-0.60993576,0.2109119086784885
RP11-290F24.3,2.193863,0.2159674958027723
STAR,-0.4724238,0.2159674958027723
DLC1,-0.22271739,0.2159674958027723
RP11-459A10.1,-0.76404285,0.2159674958027723
RP11-697N18.2,-0.44555593,0.2159674958027723
PCGF3,-0.16315916,0.2159674958027723
RP11-705C15.2,-0.31317067,0.2159674958027723
CLEC7A,-0.17776994,0.2159674958027723
HSD17B4,0.11696377,0.2159674958027723
RP11-1017G21.4,-0.3471346,0.2159674958027723
KLHL4,2.007473,0.2159674958027723
CTD-2008L17.2,1.9131676,0.2159674958027723
GS1-526D21.5,0.40360823,0.2159674958027723
AC116366.5,0.764286,0.2159674958027723
RP11-192M23.1,0.37534517,0.2159674958027723
CTD-2035E11.3,0.5901446,0.2159674958027723
MIR450A2,2.8118448,0.2159674958027723
CTU1,-0.22463733,0.2159674958027723
MLH3,0.2219725,0.2159674958027723
MIR4720,0.20855074,0.2159674958027723
PRPSAP2,-0.18807639,0.2159674958027723
PCM1,-0.14655754,0.2159674958027723
C9orf40,-0.2960401,0.2159674958027723
RPAP3,-0.13931255,0.2159674958027723
SARDH,-0.6180181,0.2159674958027723
TSPAN5,-0.22450754,0.2159674958027723
TBC1D2B,0.25390002,0.2159674958027723
TPM3P9,-0.2899907,0.2159674958027723
EPS15P1,-0.544487,0.2159674958027723
TSEN15P1,-0.32975298,0.2159674958027723
CTD-2576F9.2,-0.2938203,0.2159674958027723
RP11-148O21.2,-0.6456413,0.2159674958027723
RNF122,-0.32790282,0.2159674958027723
GATA2,-1.0340832,0.2159674958027723
ITGB1BP1,-0.16385372,0.2159674958027723
LARP4P,-0.3316437,0.2159674958027723
RP11-377K22.2,-1.1117775,0.2159674958027723
HARS2,-0.16009693,0.2159674958027723
RP11-428C19.4,-2.1433222,0.2159674958027723
TBC1D3B,0.71910536,0.2159674958027723
TPCN2,-0.17366424,0.2159674958027723
RCC2P7,-0.6314421,0.2159674958027723
ZNF167,-0.09160731,0.2159674958027723
LINC00473,-1.645442,0.2159674958027723
QRICH2,0.05467161,0.2159674958027723
RP11-343C2.10,-0.97587425,0.2159674958027723
RP11-642D21.1,-1.0265077,0.2159674958027723
RP11-3K16.1,-0.19689155,0.2159674958027723
NUDT2,-0.15971522,0.2159674958027723
CST7,-0.95478296,0.2159674958027723
PKN1,-0.1497976,0.2159674958027723
RP11-259G18.1,0.5312079,0.2159674958027723
UBE2CP3,-2.2422152,0.2159674958027723
INPP5E,-0.19118991,0.2159674958027723
RP11-206L10.3,-0.15869117,0.2159674958027723
GGTLC3,-1.7823224,0.2159674958027723
MIR1267,2.4657438,0.2159674958027723
IVL,2.7934058,0.2159674958027723
CTD-2021A8.3,0.46034467,0.2159674958027723
SCIN,0.9713748,0.2159674958027723
GOLGA6L5,0.22859092,0.2159674958027723
MRPL41,0.17922357,0.2159674958027723
COL6A4P1,3.1685383,0.2159674958027723
AC111186.1,1.0032556,0.2159674958027723
METTL7A,0.5900275,0.2159674958027723
ADAMTSL4,0.57865316,0.2159674958027723
FKBP2,0.16783084,0.2159674958027723
DNAH3,0.42044082,0.2159674958027723
JAKMIP3,1.3911422,0.2159674958027723
RARRES2,1.7621249,0.2159674958027723
CTRC,0.23670052,0.2159674958027723
AC018642.1,0.35101464,0.2159674958027723
DNAJB12,0.11236692,0.2159674958027723
SLC1A7,1.5247035,0.2159674958027723
PLA2R1,1.4472531,0.2159674958027723
TTBK1,1.3330688,0.2159674958027723
RIMS3,0.57831466,0.2159674958027723
RP11-1080G15.1,2.35924,0.2159674958027723
RP11-247A12.2,0.5416035,0.2159674958027723
RP11-360F5.3,0.7698952,0.2159674958027723
THEM5,0.6332591,0.2159674958027723
RP11-398H6.1,0.09152173,0.2159674958027723
PCDH10,1.4531944,0.2159674958027723
MAP1LC3C,2.2291465,0.2159674958027723
CLSTN1,0.25601032,0.2159674958027723
SPDYA,0.40901458,0.2159674958027723
RPUSD1,-0.17209983,0.2159674958027723
RP11-706O15.5,-0.3929481,0.2159674958027723
WNT3,-0.28276375,0.2159674958027723
ZNF193,-0.19181544,0.2159674958027723
SNORA2B,-0.8697584,0.2159674958027723
C19orf35,0.6402451,0.2159674958027723
RP11-131J3.1,0.79827905,0.2159674958027723
TDRD12,0.31148314,0.2159674958027723
ENO4,0.465397,0.2159674958027723
STK16,0.1158659,0.2159674958027723
CERS5,0.2816901,0.2159674958027723
TMEM181,0.12145815,0.2159674958027723
NAT2,2.9741538,0.2159674958027723
SWAP70,0.26698044,0.2159674958027723
TMEM25,0.25087127,0.2159674958027723
ARHGEF2,-0.19307184,0.2159674958027723
FUT1,-0.47373378,0.2159674958027723
YDJC,-0.2544012,0.2159674958027723
AMPD2,-0.17684183,0.2159674958027723
FAM207CP,-0.5596823,0.2159674958027723
CTD-2061E19.1,-0.84291834,0.2159674958027723
WDR35,-0.13923201,0.2159674958027723
DIP2A,-0.10838591,0.2159674958027723
AF131216.6,-0.22693883,0.2159674958027723
GFER,-0.11688469,0.2159674958027723
RP11-139K1.2,-2.1886723,0.2159674958027723
SCGB3A2,-0.36071128,0.2159674958027723
SDHAP2,-0.16724886,0.2159674958027723
STK35,-0.12092297,0.2159674958027723
ROBO4,-0.17564873,0.2159674958027723
AMZ2,0.15575291,0.2159674958027723
MEAF6,0.13779302,0.2159674958027723
RNY4P10,-0.42242515,0.2159674958027723
RP11-12K11.1,-0.6359845,0.2159674958027723
PI4KAP1,-0.23914771,0.2159674958027723
FGFBP3,-0.36112934,0.2159674958027723
ITGA6,-0.5206317,0.2159674958027723
RP4-781K5.7,-1.4311596,0.2159674958027723
TAS2R43,-0.9832422,0.2159674958027723
XPNPEP2,-0.2561657,0.2159674958027723
BCAS2,-0.09337171,0.2159674958027723
LINC00641,-0.20079753,0.2159674958027723
CTD-2203K17.1,-0.6403782,0.2159674958027723
RP1-232L22__B.1,-0.35908818,0.2159674958027723
EIF3FP1,-0.44679824,0.2159674958027723
CLDN5,-0.56004936,0.2159674958027723
RNFT1,0.24866097,0.2159674958027723
RP11-466C23.4,0.69168067,0.2159674958027723
GPR17,0.6024197,0.2159674958027723
ANGPT1,0.34010816,0.2159674958027723
SIRT2,0.18473889,0.2159674958027723
RP5-894A10.2,0.17245743,0.2159674958027723
CTC-420A11.2,0.44671535,0.2159674958027723
GNMT,0.5023281,0.2159674958027723
KPNA3-IT1,0.64333177,0.2159674958027723
C4orf45,0.80290985,0.2159674958027723
VPS33A,0.1373218,0.2159674958027723
AC018737.1,0.26699173,0.2159674958027723
LINC00460,0.62957674,0.2159674958027723
C1orf53,0.35639584,0.2159674958027723
PYCR2,0.1587255,0.2159674958027723
HSFY1,2.0796578,0.2159674958027723
AC016700.3,1.2184482,0.2159674958027723
MYH14,1.8384064,0.2159674958027723
ASB8,0.08174243,0.2159674958027723
PDLIM1,0.5412949,0.2159674958027723
HIST2H2BC,0.37013972,0.2159674958027723
C14orf178,-0.28897592,0.2159674958027723
SUDS3,-0.07515825,0.2159674958027723
HDDC2,-0.11852624,0.2159674958027723
RP11-606P2.1,-0.19916524,0.2159674958027723
PRKACA,-0.14187896,0.2159674958027723
CMTM5,-1.6149014,0.2159674958027723
SH2D3C,2.33244,0.2159674958027723
CLNK,0.33868715,0.2159674958027723
RP11-54D18.3,0.3954645,0.2159674958027723
RP11-267A15.1,3.168496,0.2159674958027723
SNX19P2,0.20912744,0.2159674958027723
ARHGEF33,0.49590018,0.2159674958027723
RP11-58A18.1,1.2403054,0.2159674958027723
LIPC,0.66123986,0.2159674958027723
ACADSB,0.1188517,0.2159674958027723
RP11-45A16.4,0.6508514,0.2159674958027723
RP11-251G23.2,0.3090012,0.2159674958027723
TBC1D30,0.5881919,0.2159674958027723
RP11-302K17.7,0.3076746,0.2159674958027723
TMEM125,2.0083551,0.2159674958027723
FAM117A,0.22005603,0.2159674958027723
CPAMD8,1.012054,0.2159674958027723
SERPINE1,0.1709874,0.2159674958027723
AP001187.1,0.5569427,0.2159674958027723
TM4SF20,2.1351461,0.2159674958027723
CPT1C,0.11411358,0.2159674958027723
RP5-842K24.2,0.25678152,0.2159674958027723
AKAP10,0.09422241,0.2159674958027723
CLYBL,0.48741785,0.2159674958027723
AP001439.2,1.4212044,0.2159674958027723
C17orf97,0.33972338,0.2159674958027723
RP11-118A3.1,1.5738728,0.2159674958027723
LYSMD2,0.29795644,0.2159674958027723
RAPGEF2,0.30192497,0.2159674958027723
MTX1P1,0.10476684,0.2159674958027723
BBS1,0.27780515,0.2159674958027723
RP11-219G17.4,0.3910924,0.2159674958027723
RP11-59O2.1,0.42685193,0.2159674958027723
NMNAT1,0.1154994,0.2159674958027723
AP000769.1,0.6277331,0.2159674958027723
BIRC3,0.33094564,0.2159674958027723
CRB3,1.3998835,0.2159674958027723
